textid	target	model	tokenizer	predicted	prob
1224	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1225	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1226	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868869781494
1227	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.999987006187439
1228	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999859929084778
1229	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1230	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1231	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1232	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999860525131226
1233	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1234	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1235	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1236	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999859929084778
1237	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1238	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999861717224121
1239	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1240	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1241	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1242	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1243	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1244	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1245	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999860525131226
1246	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1247	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1248	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1249	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1250	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868869781494
1251	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1252	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1253	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999859929084778
1254	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.999987006187439
1255	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1256	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1257	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1258	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868869781494
1259	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999860525131226
1260	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1261	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999861717224121
1262	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999861717224121
1263	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1264	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1265	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868869781494
1266	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1267	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1268	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1269	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1270	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1271	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1272	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1273	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1274	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1275	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999859929084778
1276	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999861717224121
1277	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999859929084778
1278	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1279	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868869781494
1280	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1281	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1282	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999858140945435
1283	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1284	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1285	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1286	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1287	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1288	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999860525131226
1289	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1290	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1291	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999868273735046
1292	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1293	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1294	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999866485595703
1295	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1296	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1297	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999862909317017
1298	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999860525131226
1299	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999865889549255
1300	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9999864101409912
1301	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998921155929565
1302	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999151825904846
1303	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999727010726929
1304	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.986331582069397
1305	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999333024024963
1306	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9995108842849731
1307	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9996699094772339
1308	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998885989189148
1309	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999367594718933
1310	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9952529072761536
1311	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999091625213623
1312	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999701380729675
1313	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999513030052185
1314	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999714493751526
1315	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.999959409236908
1316	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999226331710815
1317	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999570846557617
1318	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998873472213745
1319	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9201394319534302
1320	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999690651893616
1321	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.999846875667572
1322	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999551773071289
1323	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9997317790985107
1324	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998540282249451
1325	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999288320541382
1326	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999526739120483
1327	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999476671218872
1328	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999674558639526
1329	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999408721923828
1330	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9925323128700256
1331	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998342394828796
1332	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9645016193389893
1333	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999391436576843
1334	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999763369560242
1335	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.999971866607666
1336	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999660849571228
1337	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999672174453735
1338	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998587369918823
1339	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9952127933502197
1340	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.6197202205657959
1341	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999454021453857
1342	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999615550041199
1343	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999397993087769
1344	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999562501907349
1345	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999736547470093
1346	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999688267707825
1347	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999710321426392
1348	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998012185096741
1349	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9997751712799072
1350	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998959302902222
1351	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999592304229736
1352	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9997625946998596
1353	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999158382415771
1354	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999723434448242
1355	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999671578407288
1356	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999591112136841
1357	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.999961256980896
1358	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999672174453735
1359	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9995062947273254
1360	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999493956565857
1361	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999496340751648
1362	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999472498893738
1363	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999586343765259
1364	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9993029832839966
1365	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999527931213379
1366	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999653100967407
1367	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9997366666793823
1368	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999036192893982
1369	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999260902404785
1370	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9997563362121582
1371	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999597072601318
1372	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.999646782875061
1373	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999338388442993
1374	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999618530273438
1375	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999655485153198
1376	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999532103538513
1377	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999740123748779
1378	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999723434448242
1379	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9993516802787781
1380	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999524354934692
1381	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998828768730164
1382	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9996321797370911
1383	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999160170555115
1384	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998931884765625
1385	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9997994303703308
1386	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999604821205139
1387	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999591112136841
1388	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999665021896362
1389	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999071359634399
1390	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999611377716064
1391	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999682903289795
1392	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999211430549622
1393	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9998698234558105
1394	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999733567237854
1395	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.999970555305481
1396	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999721050262451
1397	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999722838401794
1398	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999629259109497
1399	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999486207962036
1400	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	neutral	0.9989812970161438
1401	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999405741691589
1402	neutral	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	/home/nfarnsworth/NLP-Final-Project/models/sym_nli	entailment	0.9999383687973022
