textid	text	pair	weak	strong	label
677	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out an orange from a vendors table.	fruit	orange	neutral
678	A little girl in a floury, pink jacket, picks out an orange from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	orange	entailment
679	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a plum from a vendors table.	fruit	plum	neutral
680	A little girl in a floury, pink jacket, picks out a plum from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	plum	entailment
681	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a banana from a vendors table.	fruit	banana	neutral
682	A little girl in a floury, pink jacket, picks out a banana from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	banana	entailment
685	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a cranberry from a vendors table.	fruit	cranberry	neutral
686	A little girl in a floury, pink jacket, picks out a cranberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	cranberry	entailment
687	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a grape from a vendors table.	fruit	grape	neutral
688	A little girl in a floury, pink jacket, picks out a grape from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	grape	entailment
689	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a cherry from a vendors table.	fruit	cherry	neutral
690	A little girl in a floury, pink jacket, picks out a cherry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	cherry	entailment
691	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a lime from a vendors table.	fruit	lime	neutral
692	A little girl in a floury, pink jacket, picks out a lime from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	lime	entailment
693	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a melon from a vendors table.	fruit	melon	neutral
694	A little girl in a floury, pink jacket, picks out a melon from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	fruit	melon	entailment
695	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit seaplane.	vehicle	seaplane	neutral
696	Three people are sleeping in a mass-transit seaplane.	Three people are sleeping in a mass-transit vehicle.	vehicle	seaplane	entailment
697	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit yacht.	vehicle	yacht	neutral
698	Three people are sleeping in a mass-transit yacht.	Three people are sleeping in a mass-transit vehicle.	vehicle	yacht	entailment
699	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit cruiser.	vehicle	cruiser	neutral
700	Three people are sleeping in a mass-transit cruiser.	Three people are sleeping in a mass-transit vehicle.	vehicle	cruiser	entailment
703	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit van.	vehicle	van	neutral
704	Three people are sleeping in a mass-transit van.	Three people are sleeping in a mass-transit vehicle.	vehicle	van	entailment
705	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit helicopter.	vehicle	helicopter	neutral
706	Three people are sleeping in a mass-transit helicopter.	Three people are sleeping in a mass-transit vehicle.	vehicle	helicopter	entailment
707	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit airship.	vehicle	airship	neutral
708	Three people are sleeping in a mass-transit airship.	Three people are sleeping in a mass-transit vehicle.	vehicle	airship	entailment
709	Three people are sleeping in a mass-transit vehicle.	Three people are sleeping in a mass-transit bus.	vehicle	bus	neutral
710	Three people are sleeping in a mass-transit bus.	Three people are sleeping in a mass-transit vehicle.	vehicle	bus	entailment
711	A man buys food from a street vendor.	A man buys jam from a street vendor.	food	jam	neutral
712	A man buys jam from a street vendor.	A man buys food from a street vendor.	food	jam	entailment
713	A man buys food from a street vendor.	A man buys broth from a street vendor.	food	broth	neutral
714	A man buys broth from a street vendor.	A man buys food from a street vendor.	food	broth	entailment
715	A man buys food from a street vendor.	A man buys bread from a street vendor.	food	bread	neutral
716	A man buys bread from a street vendor.	A man buys food from a street vendor.	food	bread	entailment
717	A man buys food from a street vendor.	A man buys rye from a street vendor.	food	rye	neutral
718	A man buys rye from a street vendor.	A man buys food from a street vendor.	food	rye	entailment
719	A man buys food from a street vendor.	A man buys falafel from a street vendor.	food	falafel	neutral
720	A man buys falafel from a street vendor.	A man buys food from a street vendor.	food	falafel	entailment
721	A man buys food from a street vendor.	A man buys sushi from a street vendor.	food	sushi	neutral
722	A man buys sushi from a street vendor.	A man buys food from a street vendor.	food	sushi	entailment
723	A man buys food from a street vendor.	A man buys fondue from a street vendor.	food	fondue	neutral
724	A man buys fondue from a street vendor.	A man buys food from a street vendor.	food	fondue	entailment
727	A man buys food from a street vendor.	A man buys salsa from a street vendor.	food	salsa	neutral
728	A man buys salsa from a street vendor.	A man buys food from a street vendor.	food	salsa	entailment
731	A man buys food from a street vendor.	A man buys salad from a street vendor.	food	salad	neutral
732	A man buys salad from a street vendor.	A man buys food from a street vendor.	food	salad	entailment
733	A man buys food from a street vendor.	A man buys casserole from a street vendor.	food	casserole	neutral
734	A man buys casserole from a street vendor.	A man buys food from a street vendor.	food	casserole	entailment
735	A man buys food from a street vendor.	A man buys naan from a street vendor.	food	naan	neutral
736	A man buys naan from a street vendor.	A man buys food from a street vendor.	food	naan	entailment
737	A man buys food from a street vendor.	A man buys eggs from a street vendor.	food	eggs	neutral
738	A man buys eggs from a street vendor.	A man buys food from a street vendor.	food	eggs	entailment
739	A man buys food from a street vendor.	A man buys licorice from a street vendor.	food	licorice	neutral
740	A man buys licorice from a street vendor.	A man buys food from a street vendor.	food	licorice	entailment
747	A man buys food from a street vendor.	A man buys popcorn from a street vendor.	food	popcorn	neutral
748	A man buys popcorn from a street vendor.	A man buys food from a street vendor.	food	popcorn	entailment
749	A man buys food from a street vendor.	A man buys rice from a street vendor.	food	rice	neutral
750	A man buys rice from a street vendor.	A man buys food from a street vendor.	food	rice	entailment
755	A man buys food from a street vendor.	A man buys oatmeal from a street vendor.	food	oatmeal	neutral
756	A man buys oatmeal from a street vendor.	A man buys food from a street vendor.	food	oatmeal	entailment
757	A man buys food from a street vendor.	A man buys pasta from a street vendor.	food	pasta	neutral
758	A man buys pasta from a street vendor.	A man buys food from a street vendor.	food	pasta	entailment
759	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a tuba up to his mouth.	instrument	tuba	neutral
760	A man wearing a red hat is holding a tuba up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	tuba	entailment
761	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a bass up to his mouth.	instrument	bass	neutral
762	A man wearing a red hat is holding a bass up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	bass	entailment
763	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an accordion up to his mouth.	instrument	accordion	neutral
764	A man wearing a red hat is holding an accordion up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	accordion	entailment
765	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a harmonica up to his mouth.	instrument	harmonica	neutral
766	A man wearing a red hat is holding a harmonica up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	harmonica	entailment
767	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a harpsichord up to his mouth.	instrument	harpsichord	neutral
768	A man wearing a red hat is holding a harpsichord up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	harpsichord	entailment
769	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a baritone up to his mouth.	instrument	baritone	neutral
770	A man wearing a red hat is holding a baritone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	baritone	entailment
773	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a bagpipe up to his mouth.	instrument	bagpipe	neutral
774	A man wearing a red hat is holding a bagpipe up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	bagpipe	entailment
775	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a sousaphone up to his mouth.	instrument	sousaphone	neutral
776	A man wearing a red hat is holding a sousaphone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	sousaphone	entailment
777	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an oboe up to his mouth.	instrument	oboe	neutral
778	A man wearing a red hat is holding an oboe up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	oboe	entailment
779	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a mandolin up to his mouth.	instrument	mandolin	neutral
780	A man wearing a red hat is holding a mandolin up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	mandolin	entailment
783	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a flute up to his mouth.	instrument	flute	neutral
784	A man wearing a red hat is holding a flute up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	flute	entailment
785	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a sitar up to his mouth.	instrument	sitar	neutral
786	A man wearing a red hat is holding a sitar up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	sitar	entailment
787	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a saxophone up to his mouth.	instrument	saxophone	neutral
788	A man wearing a red hat is holding a saxophone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	saxophone	entailment
789	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a violin up to his mouth.	instrument	violin	neutral
790	A man wearing a red hat is holding a violin up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	violin	entailment
791	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a drum up to his mouth.	instrument	drum	neutral
792	A man wearing a red hat is holding a drum up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	drum	entailment
793	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a woodwind up to his mouth.	instrument	woodwind	neutral
794	A man wearing a red hat is holding a woodwind up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	woodwind	entailment
797	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a piano up to his mouth.	instrument	piano	neutral
798	A man wearing a red hat is holding a piano up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	piano	entailment
799	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a banjo up to his mouth.	instrument	banjo	neutral
800	A man wearing a red hat is holding a banjo up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	banjo	entailment
805	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a xylophone up to his mouth.	instrument	xylophone	neutral
806	A man wearing a red hat is holding a xylophone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	xylophone	entailment
807	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding an ukulele up to his mouth.	instrument	ukulele	neutral
808	A man wearing a red hat is holding an ukulele up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	ukulele	entailment
809	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a cornet up to his mouth.	instrument	cornet	neutral
810	A man wearing a red hat is holding a cornet up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	cornet	entailment
813	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a horn up to his mouth.	instrument	horn	neutral
814	A man wearing a red hat is holding a horn up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	horn	entailment
815	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a snare up to his mouth.	instrument	snare	neutral
816	A man wearing a red hat is holding a snare up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	snare	entailment
819	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a trombone up to his mouth.	instrument	trombone	neutral
820	A man wearing a red hat is holding a trombone up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	trombone	entailment
823	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a harp up to his mouth.	instrument	harp	neutral
824	A man wearing a red hat is holding a harp up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	harp	entailment
825	A man wearing a red hat is holding an instrument up to his mouth.	A man wearing a red hat is holding a cello up to his mouth.	instrument	cello	neutral
826	A man wearing a red hat is holding a cello up to his mouth.	A man wearing a red hat is holding an instrument up to his mouth.	instrument	cello	entailment
827	Musicians preparing to entertain people in a club.	cellists preparing to entertain people in a club.	musicians	cellists	neutral
828	cellists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	cellists	entailment
829	Musicians preparing to entertain people in a club.	trumpeters preparing to entertain people in a club.	musicians	trumpeters	neutral
830	trumpeters preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	trumpeters	entailment
831	Musicians preparing to entertain people in a club.	rappers preparing to entertain people in a club.	musicians	rappers	neutral
832	rappers preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	rappers	entailment
833	Musicians preparing to entertain people in a club.	bagpipers preparing to entertain people in a club.	musicians	bagpipers	neutral
834	bagpipers preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	bagpipers	entailment
835	Musicians preparing to entertain people in a club.	drummers preparing to entertain people in a club.	musicians	drummers	neutral
836	drummers preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	drummers	entailment
837	Musicians preparing to entertain people in a club.	rockers preparing to entertain people in a club.	musicians	rockers	neutral
838	rockers preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	rockers	entailment
839	Musicians preparing to entertain people in a club.	pianists preparing to entertain people in a club.	musicians	pianists	neutral
840	pianists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	pianists	entailment
841	Musicians preparing to entertain people in a club.	xylophonists preparing to entertain people in a club.	musicians	xylophonists	neutral
842	xylophonists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	xylophonists	entailment
845	Musicians preparing to entertain people in a club.	percussionists preparing to entertain people in a club.	musicians	percussionists	neutral
846	percussionists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	percussionists	entailment
847	Musicians preparing to entertain people in a club.	singers preparing to entertain people in a club.	musicians	singers	neutral
848	singers preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	singers	entailment
849	Musicians preparing to entertain people in a club.	violinists preparing to entertain people in a club.	musicians	violinists	neutral
850	violinists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	violinists	entailment
851	Musicians preparing to entertain people in a club.	guitarists preparing to entertain people in a club.	musicians	guitarists	neutral
852	guitarists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	guitarists	entailment
853	Musicians preparing to entertain people in a club.	flutists preparing to entertain people in a club.	musicians	flutists	neutral
854	flutists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	flutists	entailment
855	Musicians preparing to entertain people in a club.	harpists preparing to entertain people in a club.	musicians	harpists	neutral
856	harpists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	harpists	entailment
857	Musicians preparing to entertain people in a club.	clarinetists preparing to entertain people in a club.	musicians	clarinetists	neutral
858	clarinetists preparing to entertain people in a club.	Musicians preparing to entertain people in a club.	musicians	clarinetists	entailment
859	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a computer.	machine	computer	neutral
860	A man in a gray collared shirt working on a computer.	A man in a gray collared shirt working on a machine.	machine	computer	entailment
863	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a turbine.	machine	turbine	neutral
864	A man in a gray collared shirt working on a turbine.	A man in a gray collared shirt working on a machine.	machine	turbine	entailment
865	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a calculator.	machine	calculator	neutral
866	A man in a gray collared shirt working on a calculator.	A man in a gray collared shirt working on a machine.	machine	calculator	entailment
867	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on an engine.	machine	engine	neutral
868	A man in a gray collared shirt working on an engine.	A man in a gray collared shirt working on a machine.	machine	engine	entailment
869	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on an ATM.	machine	atm	neutral
870	A man in a gray collared shirt working on an ATM.	A man in a gray collared shirt working on a machine.	machine	atm	entailment
871	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a jukebox.	machine	jukebox	neutral
872	A man in a gray collared shirt working on a jukebox.	A man in a gray collared shirt working on a machine.	machine	jukebox	entailment
873	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a rocket.	machine	rocket	neutral
874	A man in a gray collared shirt working on a rocket.	A man in a gray collared shirt working on a machine.	machine	rocket	entailment
879	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a printer.	machine	printer	neutral
880	A man in a gray collared shirt working on a printer.	A man in a gray collared shirt working on a machine.	machine	printer	entailment
881	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a motor.	machine	motor	neutral
882	A man in a gray collared shirt working on a motor.	A man in a gray collared shirt working on a machine.	machine	motor	entailment
885	A man in a gray collared shirt working on a machine.	A man in a gray collared shirt working on a typewriter.	machine	typewriter	neutral
886	A man in a gray collared shirt working on a typewriter.	A man in a gray collared shirt working on a machine.	machine	typewriter	entailment
891	A group of people sit and stand discussing yellow melons.	A group of people sit and stand discussing yellow watermelons.	melons	watermelons	neutral
892	A group of people sit and stand discussing yellow watermelons.	A group of people sit and stand discussing yellow melons.	melons	watermelons	entailment
893	A brown dog is shaking off the snow.	A brown mammal is shaking off the snow.	mammal	dog	entailment
894	A brown mammal is shaking off the snow.	A brown dog is shaking off the snow.	mammal	dog	neutral
895	A brown dog is shaking off the snow.	A brown animal is shaking off the snow.	animal	dog	entailment
896	A brown animal is shaking off the snow.	A brown dog is shaking off the snow.	animal	dog	neutral
897	A brown dog is shaking off the snow.	A brown poodle is shaking off the snow.	dog	poodle	neutral
898	A brown poodle is shaking off the snow.	A brown dog is shaking off the snow.	dog	poodle	entailment
899	A brown dog is shaking off the snow.	A brown dachshund is shaking off the snow.	dog	dachshund	neutral
900	A brown dachshund is shaking off the snow.	A brown dog is shaking off the snow.	dog	dachshund	entailment
905	A brown dog is shaking off the snow.	A brown pug is shaking off the snow.	dog	pug	neutral
906	A brown pug is shaking off the snow.	A brown dog is shaking off the snow.	dog	pug	entailment
909	A brown dog is shaking off the snow.	A brown dalmatian is shaking off the snow.	dog	dalmatian	neutral
910	A brown dalmatian is shaking off the snow.	A brown dog is shaking off the snow.	dog	dalmatian	entailment
913	A brown dog is shaking off the snow.	A brown Rottweiler is shaking off the snow.	dog	rottweiler	neutral
914	A brown Rottweiler is shaking off the snow.	A brown dog is shaking off the snow.	dog	rottweiler	entailment
919	A brown dog is shaking off the snow.	A brown corgi is shaking off the snow.	dog	corgi	neutral
920	A brown corgi is shaking off the snow.	A brown dog is shaking off the snow.	dog	corgi	entailment
921	A brown dog is shaking off the snow.	A brown Chihuahua is shaking off the snow.	dog	chihuahua	neutral
922	A brown Chihuahua is shaking off the snow.	A brown dog is shaking off the snow.	dog	chihuahua	entailment
923	A brown dog is shaking off the snow.	A brown schnauzer is shaking off the snow.	dog	schnauzer	neutral
924	A brown schnauzer is shaking off the snow.	A brown dog is shaking off the snow.	dog	schnauzer	entailment
925	A brown dog is shaking off the snow.	A brown Maltese is shaking off the snow.	dog	maltese	neutral
926	A brown Maltese is shaking off the snow.	A brown dog is shaking off the snow.	dog	maltese	entailment
929	A brown dog is shaking off the snow.	A brown terrier is shaking off the snow.	dog	terrier	neutral
930	A brown terrier is shaking off the snow.	A brown dog is shaking off the snow.	dog	terrier	entailment
931	A brown dog is shaking off the snow.	A brown bulldog is shaking off the snow.	dog	bulldog	neutral
932	A brown bulldog is shaking off the snow.	A brown dog is shaking off the snow.	dog	bulldog	entailment
933	A brown dog is shaking off the snow.	A brown Doberman is shaking off the snow.	dog	doberman	neutral
934	A brown Doberman is shaking off the snow.	A brown dog is shaking off the snow.	dog	doberman	entailment
937	Ten people look at the same thing in a tiled room.	Ten people look at the same mongrel in a tiled room.	thing	mongrel	neutral
938	Ten people look at the same mongrel in a tiled room.	Ten people look at the same thing in a tiled room.	thing	mongrel	entailment
939	Ten people look at the same thing in a tiled room.	Ten people look at the same multivitamin in a tiled room.	thing	multivitamin	neutral
940	Ten people look at the same multivitamin in a tiled room.	Ten people look at the same thing in a tiled room.	thing	multivitamin	entailment
941	Ten people look at the same thing in a tiled room.	Ten people look at the same pill in a tiled room.	thing	pill	neutral
942	Ten people look at the same pill in a tiled room.	Ten people look at the same thing in a tiled room.	thing	pill	entailment
943	Ten people look at the same thing in a tiled room.	Ten people look at the same band in a tiled room.	thing	band	neutral
944	Ten people look at the same band in a tiled room.	Ten people look at the same thing in a tiled room.	thing	band	entailment
947	Ten people look at the same thing in a tiled room.	Ten people look at the same wax in a tiled room.	thing	wax	neutral
948	Ten people look at the same wax in a tiled room.	Ten people look at the same thing in a tiled room.	thing	wax	entailment
949	Ten people look at the same thing in a tiled room.	Ten people look at the same brain in a tiled room.	thing	brain	neutral
950	Ten people look at the same brain in a tiled room.	Ten people look at the same thing in a tiled room.	thing	brain	entailment
951	Ten people look at the same thing in a tiled room.	Ten people look at the same lung in a tiled room.	thing	lung	neutral
952	Ten people look at the same lung in a tiled room.	Ten people look at the same thing in a tiled room.	thing	lung	entailment
955	Ten people look at the same thing in a tiled room.	Ten people look at the same stick in a tiled room.	thing	stick	neutral
956	Ten people look at the same stick in a tiled room.	Ten people look at the same thing in a tiled room.	thing	stick	entailment
957	Ten people look at the same thing in a tiled room.	Ten people look at the same brush in a tiled room.	thing	brush	neutral
958	Ten people look at the same brush in a tiled room.	Ten people look at the same thing in a tiled room.	thing	brush	entailment
959	Ten people look at the same thing in a tiled room.	Ten people look at the same atlas in a tiled room.	thing	atlas	neutral
960	Ten people look at the same atlas in a tiled room.	Ten people look at the same thing in a tiled room.	thing	atlas	entailment
963	Ten people look at the same thing in a tiled room.	Ten people look at the same mug in a tiled room.	thing	mug	neutral
964	Ten people look at the same mug in a tiled room.	Ten people look at the same thing in a tiled room.	thing	mug	entailment
965	Ten people look at the same thing in a tiled room.	Ten people look at the same claw in a tiled room.	thing	claw	neutral
966	Ten people look at the same claw in a tiled room.	Ten people look at the same thing in a tiled room.	thing	claw	entailment
967	Ten people look at the same thing in a tiled room.	Ten people look at the same horn in a tiled room.	thing	horn	neutral
968	Ten people look at the same horn in a tiled room.	Ten people look at the same thing in a tiled room.	thing	horn	entailment
969	Ten people look at the same thing in a tiled room.	Ten people look at the same hammer in a tiled room.	thing	hammer	neutral
970	Ten people look at the same hammer in a tiled room.	Ten people look at the same thing in a tiled room.	thing	hammer	entailment
971	Ten people look at the same thing in a tiled room.	Ten people look at the same egg in a tiled room.	thing	egg	neutral
972	Ten people look at the same egg in a tiled room.	Ten people look at the same thing in a tiled room.	thing	egg	entailment
975	Ten people look at the same thing in a tiled room.	Ten people look at the same anvil in a tiled room.	thing	anvil	neutral
976	Ten people look at the same anvil in a tiled room.	Ten people look at the same thing in a tiled room.	thing	anvil	entailment
977	Ten people look at the same thing in a tiled room.	Ten people look at the same grinder in a tiled room.	thing	grinder	neutral
978	Ten people look at the same grinder in a tiled room.	Ten people look at the same thing in a tiled room.	thing	grinder	entailment
979	Ten people look at the same thing in a tiled room.	Ten people look at the same bone in a tiled room.	thing	bone	neutral
980	Ten people look at the same bone in a tiled room.	Ten people look at the same thing in a tiled room.	thing	bone	entailment
981	Ten people look at the same thing in a tiled room.	Ten people look at the same tube in a tiled room.	thing	tube	neutral
982	Ten people look at the same tube in a tiled room.	Ten people look at the same thing in a tiled room.	thing	tube	entailment
983	Ten people look at the same thing in a tiled room.	Ten people look at the same comb in a tiled room.	thing	comb	neutral
984	Ten people look at the same comb in a tiled room.	Ten people look at the same thing in a tiled room.	thing	comb	entailment
985	Ten people look at the same thing in a tiled room.	Ten people look at the same sticker in a tiled room.	thing	sticker	neutral
986	Ten people look at the same sticker in a tiled room.	Ten people look at the same thing in a tiled room.	thing	sticker	entailment
987	Ten people look at the same thing in a tiled room.	Ten people look at the same antenna in a tiled room.	thing	antenna	neutral
988	Ten people look at the same antenna in a tiled room.	Ten people look at the same thing in a tiled room.	thing	antenna	entailment
989	Ten people look at the same thing in a tiled room.	Ten people look at the same flag in a tiled room.	thing	flag	neutral
990	Ten people look at the same flag in a tiled room.	Ten people look at the same thing in a tiled room.	thing	flag	entailment
993	Ten people look at the same thing in a tiled room.	Ten people look at the same pump in a tiled room.	thing	pump	neutral
994	Ten people look at the same pump in a tiled room.	Ten people look at the same thing in a tiled room.	thing	pump	entailment
995	Ten people look at the same thing in a tiled room.	Ten people look at the same nut in a tiled room.	thing	nut	neutral
996	Ten people look at the same nut in a tiled room.	Ten people look at the same thing in a tiled room.	thing	nut	entailment
997	Ten people look at the same thing in a tiled room.	Ten people look at the same root in a tiled room.	thing	root	neutral
998	Ten people look at the same root in a tiled room.	Ten people look at the same thing in a tiled room.	thing	root	entailment
999	Ten people look at the same thing in a tiled room.	Ten people look at the same chain in a tiled room.	thing	chain	neutral
1000	Ten people look at the same chain in a tiled room.	Ten people look at the same thing in a tiled room.	thing	chain	entailment
1001	Ten people look at the same thing in a tiled room.	Ten people look at the same noodle in a tiled room.	thing	noodle	neutral
1002	Ten people look at the same noodle in a tiled room.	Ten people look at the same thing in a tiled room.	thing	noodle	entailment
1003	Ten people look at the same thing in a tiled room.	Ten people look at the same structure in a tiled room.	thing	structure	neutral
1004	Ten people look at the same structure in a tiled room.	Ten people look at the same thing in a tiled room.	thing	structure	entailment
1005	Ten people look at the same thing in a tiled room.	Ten people look at the same plate in a tiled room.	thing	plate	neutral
1006	Ten people look at the same plate in a tiled room.	Ten people look at the same thing in a tiled room.	thing	plate	entailment
1009	Ten people look at the same thing in a tiled room.	Ten people look at the same saddle in a tiled room.	thing	saddle	neutral
1010	Ten people look at the same saddle in a tiled room.	Ten people look at the same thing in a tiled room.	thing	saddle	entailment
1011	Ten people look at the same thing in a tiled room.	Ten people look at the same tusk in a tiled room.	thing	tusk	neutral
1012	Ten people look at the same tusk in a tiled room.	Ten people look at the same thing in a tiled room.	thing	tusk	entailment
1013	Ten people look at the same thing in a tiled room.	Ten people look at the same nugget in a tiled room.	thing	nugget	neutral
1014	Ten people look at the same nugget in a tiled room.	Ten people look at the same thing in a tiled room.	thing	nugget	entailment
1015	Ten people look at the same thing in a tiled room.	Ten people look at the same capsule in a tiled room.	thing	capsule	neutral
1016	Ten people look at the same capsule in a tiled room.	Ten people look at the same thing in a tiled room.	thing	capsule	entailment
1021	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to blues through headphones in front of a kitchen.	music	blues	neutral
1022	A young boy listens to blues through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	blues	entailment
1023	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to polka through headphones in front of a kitchen.	music	polka	neutral
1024	A young boy listens to polka through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	polka	entailment
1025	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to folk through headphones in front of a kitchen.	music	folk	neutral
