textid	target	model	tokenizer	predicted	prob
1182	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999810457229614
1185	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999722838401794
1186	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999799728393555
1203	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999823570251465
1204	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999769926071167
1221	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999336004257202
1222	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999752640724182
1313	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9936639666557312
1314	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999663829803467
1323	neutral	../models/sym_nli	../models/sym_nli	neutral	0.875887393951416
1324	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9997658133506775
1325	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9970667958259583
1326	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999599456787109
1327	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9994096755981445
1328	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999679923057556
1331	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9998953342437744
1332	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999496936798096
1333	neutral	../models/sym_nli	../models/sym_nli	neutral	0.8830739855766296
1334	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999594688415527
1335	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9990066885948181
1336	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999804496765137
1373	neutral	../models/sym_nli	../models/sym_nli	neutral	0.997774064540863
1374	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999774694442749
1431	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999661445617676
1432	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999723434448242
1437	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999610185623169
1438	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999763369560242
1439	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999423623085022
1440	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999733567237854
1465	neutral	../models/sym_nli	../models/sym_nli	neutral	0.5834633111953735
1466	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9837386608123779
1471	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999561309814453
1472	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999715089797974
