textid	text	pair	weak	strong	label
5837	a carbonated beverage bubbled over the rim when the bottle was opened.	a carbonated soda bubbled over the rim when the bottle was opened.	entailment		
5838	a carbonated soda bubbled over the rim when the bottle was opened.	a carbonated beverage bubbled over the rim when the bottle was opened.	soda	beverage	non-entailment
5839	a carbonated beverage bubbled over the rim when the bottle was opened.	a carbonated water bubbled over the rim when the bottle was opened.	entailment		
5840	a carbonated water bubbled over the rim when the bottle was opened.	a carbonated beverage bubbled over the rim when the bottle was opened.	water	beverage	non-entailment
5841	she placed a potted plant on the sill to brighten the small office.	she placed a potted shrubs on the sill to brighten the small office.	entailment		
5842	she placed a potted shrubs on the sill to brighten the small office.	she placed a potted plant on the sill to brighten the small office.	shrubs	plant	non-entailment
5843	she placed a potted plant on the sill to brighten the small office.	she placed a potted bush on the sill to brighten the small office.	entailment		
5844	she placed a potted bush on the sill to brighten the small office.	she placed a potted plant on the sill to brighten the small office.	bush	plant	non-entailment
5845	she placed a potted plant on the sill to brighten the small office.	she placed a potted tree on the sill to brighten the small office.	entailment		
5846	she placed a potted tree on the sill to brighten the small office.	she placed a potted plant on the sill to brighten the small office.	tree	plant	non-entailment
5847	she placed a potted plant on the sill to brighten the small office.	she placed a potted flower on the sill to brighten the small office.	entailment		
5848	she placed a potted flower on the sill to brighten the small office.	she placed a potted plant on the sill to brighten the small office.	flower	plant	non-entailment
5849	she placed a potted plant on the sill to brighten the small office.	she placed a potted vine on the sill to brighten the small office.	entailment		
5850	she placed a potted vine on the sill to brighten the small office.	she placed a potted plant on the sill to brighten the small office.	vine	plant	non-entailment
5851	they cultivated plants in the greenhouse to study drought resistance.	they cultivated shrubss in the greenhouse to study drought resistance.	entailment		
5852	they cultivated shrubss in the greenhouse to study drought resistance.	they cultivated plants in the greenhouse to study drought resistance.	shrubs	plant	non-entailment
5853	they cultivated plants in the greenhouse to study drought resistance.	they cultivated bushs in the greenhouse to study drought resistance.	entailment		
5854	they cultivated bushs in the greenhouse to study drought resistance.	they cultivated plants in the greenhouse to study drought resistance.	bush	plant	non-entailment
5855	they cultivated plants in the greenhouse to study drought resistance.	they cultivated trees in the greenhouse to study drought resistance.	entailment		
5856	they cultivated trees in the greenhouse to study drought resistance.	they cultivated plants in the greenhouse to study drought resistance.	tree	plant	non-entailment
5857	they cultivated plants in the greenhouse to study drought resistance.	they cultivated flowers in the greenhouse to study drought resistance.	entailment		
5858	they cultivated flowers in the greenhouse to study drought resistance.	they cultivated plants in the greenhouse to study drought resistance.	flower	plant	non-entailment
5859	they cultivated plants in the greenhouse to study drought resistance.	they cultivated vines in the greenhouse to study drought resistance.	entailment		
5860	they cultivated vines in the greenhouse to study drought resistance.	they cultivated plants in the greenhouse to study drought resistance.	vine	plant	non-entailment
5861	a climbing plant framed the entrance with trailing green leaves.	a climbing shrubs framed the entrance with trailing green leaves.	entailment		
5862	a climbing shrubs framed the entrance with trailing green leaves.	a climbing plant framed the entrance with trailing green leaves.	shrubs	plant	non-entailment
5863	a climbing plant framed the entrance with trailing green leaves.	a climbing bush framed the entrance with trailing green leaves.	entailment		
5864	a climbing bush framed the entrance with trailing green leaves.	a climbing plant framed the entrance with trailing green leaves.	bush	plant	non-entailment
5865	a climbing plant framed the entrance with trailing green leaves.	a climbing tree framed the entrance with trailing green leaves.	entailment		
5866	a climbing tree framed the entrance with trailing green leaves.	a climbing plant framed the entrance with trailing green leaves.	tree	plant	non-entailment
5867	a climbing plant framed the entrance with trailing green leaves.	a climbing flower framed the entrance with trailing green leaves.	entailment		
5868	a climbing flower framed the entrance with trailing green leaves.	a climbing plant framed the entrance with trailing green leaves.	flower	plant	non-entailment
5869	a climbing plant framed the entrance with trailing green leaves.	a climbing vine framed the entrance with trailing green leaves.	entailment		
5870	a climbing vine framed the entrance with trailing green leaves.	a climbing plant framed the entrance with trailing green leaves.	vine	plant	non-entailment
5871	she propagated the plant cuttings to share with neighbors in spring.	she propagated the shrubs cuttings to share with neighbors in spring.	entailment		
5872	she propagated the shrubs cuttings to share with neighbors in spring.	she propagated the plant cuttings to share with neighbors in spring.	shrubs	plant	non-entailment
5873	she propagated the plant cuttings to share with neighbors in spring.	she propagated the bush cuttings to share with neighbors in spring.	entailment		
5874	she propagated the bush cuttings to share with neighbors in spring.	she propagated the plant cuttings to share with neighbors in spring.	bush	plant	non-entailment
5875	she propagated the plant cuttings to share with neighbors in spring.	she propagated the tree cuttings to share with neighbors in spring.	entailment		
5876	she propagated the tree cuttings to share with neighbors in spring.	she propagated the plant cuttings to share with neighbors in spring.	tree	plant	non-entailment
5877	she propagated the plant cuttings to share with neighbors in spring.	she propagated the flower cuttings to share with neighbors in spring.	entailment		
5878	she propagated the flower cuttings to share with neighbors in spring.	she propagated the plant cuttings to share with neighbors in spring.	flower	plant	non-entailment
5879	she propagated the plant cuttings to share with neighbors in spring.	she propagated the vine cuttings to share with neighbors in spring.	entailment		
5880	she propagated the vine cuttings to share with neighbors in spring.	she propagated the plant cuttings to share with neighbors in spring.	vine	plant	non-entailment
5881	a potted plant sat on the reception desk to welcome visitors warmly.	a potted shrubs sat on the reception desk to welcome visitors warmly.	entailment		
5882	a potted shrubs sat on the reception desk to welcome visitors warmly.	a potted plant sat on the reception desk to welcome visitors warmly.	shrubs	plant	non-entailment
5883	a potted plant sat on the reception desk to welcome visitors warmly.	a potted bush sat on the reception desk to welcome visitors warmly.	entailment		
5884	a potted bush sat on the reception desk to welcome visitors warmly.	a potted plant sat on the reception desk to welcome visitors warmly.	bush	plant	non-entailment
5885	a potted plant sat on the reception desk to welcome visitors warmly.	a potted tree sat on the reception desk to welcome visitors warmly.	entailment		
5886	a potted tree sat on the reception desk to welcome visitors warmly.	a potted plant sat on the reception desk to welcome visitors warmly.	tree	plant	non-entailment
5887	a potted plant sat on the reception desk to welcome visitors warmly.	a potted flower sat on the reception desk to welcome visitors warmly.	entailment		
5888	a potted flower sat on the reception desk to welcome visitors warmly.	a potted plant sat on the reception desk to welcome visitors warmly.	flower	plant	non-entailment
5889	a potted plant sat on the reception desk to welcome visitors warmly.	a potted vine sat on the reception desk to welcome visitors warmly.	entailment		
5890	a potted vine sat on the reception desk to welcome visitors warmly.	a potted plant sat on the reception desk to welcome visitors warmly.	vine	plant	non-entailment
5891	they replaced invasive plants with native species along the riverbank.	they replaced invasive shrubss with native species along the riverbank.	entailment		
5892	they replaced invasive shrubss with native species along the riverbank.	they replaced invasive plants with native species along the riverbank.	shrubs	plant	non-entailment
5893	they replaced invasive plants with native species along the riverbank.	they replaced invasive bushs with native species along the riverbank.	entailment		
5894	they replaced invasive bushs with native species along the riverbank.	they replaced invasive plants with native species along the riverbank.	bush	plant	non-entailment
5895	they replaced invasive plants with native species along the riverbank.	they replaced invasive trees with native species along the riverbank.	entailment		
5896	they replaced invasive trees with native species along the riverbank.	they replaced invasive plants with native species along the riverbank.	tree	plant	non-entailment
5897	they replaced invasive plants with native species along the riverbank.	they replaced invasive flowers with native species along the riverbank.	entailment		
5898	they replaced invasive flowers with native species along the riverbank.	they replaced invasive plants with native species along the riverbank.	flower	plant	non-entailment
5899	they replaced invasive plants with native species along the riverbank.	they replaced invasive vines with native species along the riverbank.	entailment		
5900	they replaced invasive vines with native species along the riverbank.	they replaced invasive plants with native species along the riverbank.	vine	plant	non-entailment
5901	a medicinal plant was identified by the students during the field trip.	a medicinal shrubs was identified by the students during the field trip.	entailment		
5902	a medicinal shrubs was identified by the students during the field trip.	a medicinal plant was identified by the students during the field trip.	shrubs	plant	non-entailment
5903	a medicinal plant was identified by the students during the field trip.	a medicinal bush was identified by the students during the field trip.	entailment		
5904	a medicinal bush was identified by the students during the field trip.	a medicinal plant was identified by the students during the field trip.	bush	plant	non-entailment
5905	a medicinal plant was identified by the students during the field trip.	a medicinal tree was identified by the students during the field trip.	entailment		
5906	a medicinal tree was identified by the students during the field trip.	a medicinal plant was identified by the students during the field trip.	tree	plant	non-entailment
5907	a medicinal plant was identified by the students during the field trip.	a medicinal flower was identified by the students during the field trip.	entailment		
5908	a medicinal flower was identified by the students during the field trip.	a medicinal plant was identified by the students during the field trip.	flower	plant	non-entailment
5909	a medicinal plant was identified by the students during the field trip.	a medicinal vine was identified by the students during the field trip.	entailment		
5910	a medicinal vine was identified by the students during the field trip.	a medicinal plant was identified by the students during the field trip.	vine	plant	non-entailment
5911	he arranged several plants to create a small indoor jungle atmosphere.	he arranged several shrubss to create a small indoor jungle atmosphere.	entailment		
5912	he arranged several shrubss to create a small indoor jungle atmosphere.	he arranged several plants to create a small indoor jungle atmosphere.	shrubs	plant	non-entailment
5913	he arranged several plants to create a small indoor jungle atmosphere.	he arranged several bushs to create a small indoor jungle atmosphere.	entailment		
5914	he arranged several bushs to create a small indoor jungle atmosphere.	he arranged several plants to create a small indoor jungle atmosphere.	bush	plant	non-entailment
5915	he arranged several plants to create a small indoor jungle atmosphere.	he arranged several trees to create a small indoor jungle atmosphere.	entailment		
5916	he arranged several trees to create a small indoor jungle atmosphere.	he arranged several plants to create a small indoor jungle atmosphere.	tree	plant	non-entailment
5917	he arranged several plants to create a small indoor jungle atmosphere.	he arranged several flowers to create a small indoor jungle atmosphere.	entailment		
5918	he arranged several flowers to create a small indoor jungle atmosphere.	he arranged several plants to create a small indoor jungle atmosphere.	flower	plant	non-entailment
5919	he arranged several plants to create a small indoor jungle atmosphere.	he arranged several vines to create a small indoor jungle atmosphere.	entailment		
5920	he arranged several vines to create a small indoor jungle atmosphere.	he arranged several plants to create a small indoor jungle atmosphere.	vine	plant	non-entailment
5921	they labeled each plant in the botanical garden with its scientific name.	they labeled each shrubs in the botanical garden with its scientific name.	entailment		
5922	they labeled each shrubs in the botanical garden with its scientific name.	they labeled each plant in the botanical garden with its scientific name.	shrubs	plant	non-entailment
5923	they labeled each plant in the botanical garden with its scientific name.	they labeled each bush in the botanical garden with its scientific name.	entailment		
5924	they labeled each bush in the botanical garden with its scientific name.	they labeled each plant in the botanical garden with its scientific name.	bush	plant	non-entailment
5925	they labeled each plant in the botanical garden with its scientific name.	they labeled each tree in the botanical garden with its scientific name.	entailment		
5926	they labeled each tree in the botanical garden with its scientific name.	they labeled each plant in the botanical garden with its scientific name.	tree	plant	non-entailment
5927	they labeled each plant in the botanical garden with its scientific name.	they labeled each flower in the botanical garden with its scientific name.	entailment		
5928	they labeled each flower in the botanical garden with its scientific name.	they labeled each plant in the botanical garden with its scientific name.	flower	plant	non-entailment
5929	they labeled each plant in the botanical garden with its scientific name.	they labeled each vine in the botanical garden with its scientific name.	entailment		
5930	they labeled each vine in the botanical garden with its scientific name.	they labeled each plant in the botanical garden with its scientific name.	vine	plant	non-entailment
5931	a hardy plant survived the harsh winter with only minimal cover.	a hardy shrubs survived the harsh winter with only minimal cover.	entailment		
5932	a hardy shrubs survived the harsh winter with only minimal cover.	a hardy plant survived the harsh winter with only minimal cover.	shrubs	plant	non-entailment
5933	a hardy plant survived the harsh winter with only minimal cover.	a hardy bush survived the harsh winter with only minimal cover.	entailment		
5934	a hardy bush survived the harsh winter with only minimal cover.	a hardy plant survived the harsh winter with only minimal cover.	bush	plant	non-entailment
5935	a hardy plant survived the harsh winter with only minimal cover.	a hardy tree survived the harsh winter with only minimal cover.	entailment		
5936	a hardy tree survived the harsh winter with only minimal cover.	a hardy plant survived the harsh winter with only minimal cover.	tree	plant	non-entailment
5937	a hardy plant survived the harsh winter with only minimal cover.	a hardy flower survived the harsh winter with only minimal cover.	entailment		
5938	a hardy flower survived the harsh winter with only minimal cover.	a hardy plant survived the harsh winter with only minimal cover.	flower	plant	non-entailment
5939	a hardy plant survived the harsh winter with only minimal cover.	a hardy vine survived the harsh winter with only minimal cover.	entailment		
5940	a hardy vine survived the harsh winter with only minimal cover.	a hardy plant survived the harsh winter with only minimal cover.	vine	plant	non-entailment
5941	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	entailment		
5942	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	skates	equipment	non-entailment
5943	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	entailment		
5944	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	helmet	equipment	non-entailment
5945	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	entailment		
5946	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	gloves	equipment	non-entailment
5947	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	entailment		
5948	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	sticks	equipment	non-entailment
5949	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	entailment		
5950	a pair of skates hung by the door, ready for the next winter outing.	a pair of skates hung by the door, ready for the next winter outing.	pads	equipment	non-entailment
5951	they inspected the safety equipment before entering the industrial zone.	they inspected the safety skates before entering the industrial zone.	entailment		
5952	they inspected the safety skates before entering the industrial zone.	they inspected the safety equipment before entering the industrial zone.	skates	equipment	non-entailment
5953	they inspected the safety equipment before entering the industrial zone.	they inspected the safety helmet before entering the industrial zone.	entailment		
5954	they inspected the safety helmet before entering the industrial zone.	they inspected the safety equipment before entering the industrial zone.	helmet	equipment	non-entailment
5955	they inspected the safety equipment before entering the industrial zone.	they inspected the safety gloves before entering the industrial zone.	entailment		
5956	they inspected the safety gloves before entering the industrial zone.	they inspected the safety equipment before entering the industrial zone.	gloves	equipment	non-entailment
5957	they inspected the safety equipment before entering the industrial zone.	they inspected the safety sticks before entering the industrial zone.	entailment		
5958	they inspected the safety sticks before entering the industrial zone.	they inspected the safety equipment before entering the industrial zone.	sticks	equipment	non-entailment
5959	they inspected the safety equipment before entering the industrial zone.	they inspected the safety pads before entering the industrial zone.	entailment		
5960	they inspected the safety pads before entering the industrial zone.	they inspected the safety equipment before entering the industrial zone.	pads	equipment	non-entailment
5961	a set of climbing equipment was essential for the mountain rescue mission.	a set of climbing skates was essential for the mountain rescue mission.	entailment		
5962	a set of climbing skates was essential for the mountain rescue mission.	a set of climbing equipment was essential for the mountain rescue mission.	skates	equipment	non-entailment
5963	a set of climbing equipment was essential for the mountain rescue mission.	a set of climbing helmet was essential for the mountain rescue mission.	entailment		
5964	a set of climbing helmet was essential for the mountain rescue mission.	a set of climbing equipment was essential for the mountain rescue mission.	helmet	equipment	non-entailment
5965	a set of climbing equipment was essential for the mountain rescue mission.	a set of climbing gloves was essential for the mountain rescue mission.	entailment		
5966	a set of climbing gloves was essential for the mountain rescue mission.	a set of climbing equipment was essential for the mountain rescue mission.	gloves	equipment	non-entailment
5967	a set of climbing equipment was essential for the mountain rescue mission.	a set of climbing sticks was essential for the mountain rescue mission.	entailment		
5968	a set of climbing sticks was essential for the mountain rescue mission.	a set of climbing equipment was essential for the mountain rescue mission.	sticks	equipment	non-entailment
5969	a set of climbing equipment was essential for the mountain rescue mission.	a set of climbing pads was essential for the mountain rescue mission.	entailment		
5970	a set of climbing pads was essential for the mountain rescue mission.	a set of climbing equipment was essential for the mountain rescue mission.	pads	equipment	non-entailment
5971	he replaced the worn protective equipment to ensure compliance with regulations.	he replaced the worn protective skates to ensure compliance with regulations.	entailment		
5972	he replaced the worn protective skates to ensure compliance with regulations.	he replaced the worn protective equipment to ensure compliance with regulations.	skates	equipment	non-entailment
5973	he replaced the worn protective equipment to ensure compliance with regulations.	he replaced the worn protective helmet to ensure compliance with regulations.	entailment		
5974	he replaced the worn protective helmet to ensure compliance with regulations.	he replaced the worn protective equipment to ensure compliance with regulations.	helmet	equipment	non-entailment
5975	he replaced the worn protective equipment to ensure compliance with regulations.	he replaced the worn protective gloves to ensure compliance with regulations.	entailment		
5976	he replaced the worn protective gloves to ensure compliance with regulations.	he replaced the worn protective equipment to ensure compliance with regulations.	gloves	equipment	non-entailment
5977	he replaced the worn protective equipment to ensure compliance with regulations.	he replaced the worn protective sticks to ensure compliance with regulations.	entailment		
5978	he replaced the worn protective sticks to ensure compliance with regulations.	he replaced the worn protective equipment to ensure compliance with regulations.	sticks	equipment	non-entailment
5979	he replaced the worn protective equipment to ensure compliance with regulations.	he replaced the worn protective pads to ensure compliance with regulations.	entailment		
5980	he replaced the worn protective pads to ensure compliance with regulations.	he replaced the worn protective equipment to ensure compliance with regulations.	pads	equipment	non-entailment
5981	the sports store displayed new training equipment along the back wall.	the sports store displayed new training skates along the back wall.	entailment		
5982	the sports store displayed new training skates along the back wall.	the sports store displayed new training equipment along the back wall.	skates	equipment	non-entailment
5983	the sports store displayed new training equipment along the back wall.	the sports store displayed new training helmet along the back wall.	entailment		
5984	the sports store displayed new training helmet along the back wall.	the sports store displayed new training equipment along the back wall.	helmet	equipment	non-entailment
5985	the sports store displayed new training equipment along the back wall.	the sports store displayed new training gloves along the back wall.	entailment		
5986	the sports store displayed new training gloves along the back wall.	the sports store displayed new training equipment along the back wall.	gloves	equipment	non-entailment
5987	the sports store displayed new training equipment along the back wall.	the sports store displayed new training sticks along the back wall.	entailment		
5988	the sports store displayed new training sticks along the back wall.	the sports store displayed new training equipment along the back wall.	sticks	equipment	non-entailment
5989	the sports store displayed new training equipment along the back wall.	the sports store displayed new training pads along the back wall.	entailment		
5990	the sports store displayed new training pads along the back wall.	the sports store displayed new training equipment along the back wall.	pads	equipment	non-entailment
5991	they cleaned the camping equipment thoroughly before storing it away.	they cleaned the camping skates thoroughly before storing it away.	entailment		
5992	they cleaned the camping skates thoroughly before storing it away.	they cleaned the camping equipment thoroughly before storing it away.	skates	equipment	non-entailment
5993	they cleaned the camping equipment thoroughly before storing it away.	they cleaned the camping helmet thoroughly before storing it away.	entailment		
5994	they cleaned the camping helmet thoroughly before storing it away.	they cleaned the camping equipment thoroughly before storing it away.	helmet	equipment	non-entailment
5995	they cleaned the camping equipment thoroughly before storing it away.	they cleaned the camping gloves thoroughly before storing it away.	entailment		
5996	they cleaned the camping gloves thoroughly before storing it away.	they cleaned the camping equipment thoroughly before storing it away.	gloves	equipment	non-entailment
5997	they cleaned the camping equipment thoroughly before storing it away.	they cleaned the camping sticks thoroughly before storing it away.	entailment		
5998	they cleaned the camping sticks thoroughly before storing it away.	they cleaned the camping equipment thoroughly before storing it away.	sticks	equipment	non-entailment
5999	they cleaned the camping equipment thoroughly before storing it away.	they cleaned the camping pads thoroughly before storing it away.	entailment		
6000	they cleaned the camping pads thoroughly before storing it away.	they cleaned the camping equipment thoroughly before storing it away.	pads	equipment	non-entailment
6001	a box of spare equipment stood ready for emergency repairs during the event.	a box of spare skates stood ready for emergency repairs during the event.	entailment		
6002	a box of spare skates stood ready for emergency repairs during the event.	a box of spare equipment stood ready for emergency repairs during the event.	skates	equipment	non-entailment
6003	a box of spare equipment stood ready for emergency repairs during the event.	a box of spare helmet stood ready for emergency repairs during the event.	entailment		
6004	a box of spare helmet stood ready for emergency repairs during the event.	a box of spare equipment stood ready for emergency repairs during the event.	helmet	equipment	non-entailment
6005	a box of spare equipment stood ready for emergency repairs during the event.	a box of spare gloves stood ready for emergency repairs during the event.	entailment		
6006	a box of spare gloves stood ready for emergency repairs during the event.	a box of spare equipment stood ready for emergency repairs during the event.	gloves	equipment	non-entailment
6007	a box of spare equipment stood ready for emergency repairs during the event.	a box of spare sticks stood ready for emergency repairs during the event.	entailment		
6008	a box of spare sticks stood ready for emergency repairs during the event.	a box of spare equipment stood ready for emergency repairs during the event.	sticks	equipment	non-entailment
6009	a box of spare equipment stood ready for emergency repairs during the event.	a box of spare pads stood ready for emergency repairs during the event.	entailment		
6010	a box of spare pads stood ready for emergency repairs during the event.	a box of spare equipment stood ready for emergency repairs during the event.	pads	equipment	non-entailment
6011	he calibrated the scientific equipment each morning to maintain accuracy.	he calibrated the scientific skates each morning to maintain accuracy.	entailment		
6012	he calibrated the scientific skates each morning to maintain accuracy.	he calibrated the scientific equipment each morning to maintain accuracy.	skates	equipment	non-entailment
6013	he calibrated the scientific equipment each morning to maintain accuracy.	he calibrated the scientific helmet each morning to maintain accuracy.	entailment		
6014	he calibrated the scientific helmet each morning to maintain accuracy.	he calibrated the scientific equipment each morning to maintain accuracy.	helmet	equipment	non-entailment
6015	he calibrated the scientific equipment each morning to maintain accuracy.	he calibrated the scientific gloves each morning to maintain accuracy.	entailment		
6016	he calibrated the scientific gloves each morning to maintain accuracy.	he calibrated the scientific equipment each morning to maintain accuracy.	gloves	equipment	non-entailment
6017	he calibrated the scientific equipment each morning to maintain accuracy.	he calibrated the scientific sticks each morning to maintain accuracy.	entailment		
6018	he calibrated the scientific sticks each morning to maintain accuracy.	he calibrated the scientific equipment each morning to maintain accuracy.	sticks	equipment	non-entailment
6019	he calibrated the scientific equipment each morning to maintain accuracy.	he calibrated the scientific pads each morning to maintain accuracy.	entailment		
6020	he calibrated the scientific pads each morning to maintain accuracy.	he calibrated the scientific equipment each morning to maintain accuracy.	pads	equipment	non-entailment
6021	they packed essential equipment into the van for the outreach program.	they packed essential skates into the van for the outreach program.	entailment		
6022	they packed essential skates into the van for the outreach program.	they packed essential equipment into the van for the outreach program.	skates	equipment	non-entailment
6023	they packed essential equipment into the van for the outreach program.	they packed essential helmet into the van for the outreach program.	entailment		
6024	they packed essential helmet into the van for the outreach program.	they packed essential equipment into the van for the outreach program.	helmet	equipment	non-entailment
6025	they packed essential equipment into the van for the outreach program.	they packed essential gloves into the van for the outreach program.	entailment		
6026	they packed essential gloves into the van for the outreach program.	they packed essential equipment into the van for the outreach program.	gloves	equipment	non-entailment
6027	they packed essential equipment into the van for the outreach program.	they packed essential sticks into the van for the outreach program.	entailment		
6028	they packed essential sticks into the van for the outreach program.	they packed essential equipment into the van for the outreach program.	sticks	equipment	non-entailment
6029	they packed essential equipment into the van for the outreach program.	they packed essential pads into the van for the outreach program.	entailment		
6030	they packed essential pads into the van for the outreach program.	they packed essential equipment into the van for the outreach program.	pads	equipment	non-entailment
6031	a mechanic stored specialty equipment in the back of the workshop overnight.	a mechanic stored specialty skates in the back of the workshop overnight.	entailment		
6032	a mechanic stored specialty skates in the back of the workshop overnight.	a mechanic stored specialty equipment in the back of the workshop overnight.	skates	equipment	non-entailment
6033	a mechanic stored specialty equipment in the back of the workshop overnight.	a mechanic stored specialty helmet in the back of the workshop overnight.	entailment		
6034	a mechanic stored specialty helmet in the back of the workshop overnight.	a mechanic stored specialty equipment in the back of the workshop overnight.	helmet	equipment	non-entailment
6035	a mechanic stored specialty equipment in the back of the workshop overnight.	a mechanic stored specialty gloves in the back of the workshop overnight.	entailment		
6036	a mechanic stored specialty gloves in the back of the workshop overnight.	a mechanic stored specialty equipment in the back of the workshop overnight.	gloves	equipment	non-entailment
6037	a mechanic stored specialty equipment in the back of the workshop overnight.	a mechanic stored specialty sticks in the back of the workshop overnight.	entailment		
6038	a mechanic stored specialty sticks in the back of the workshop overnight.	a mechanic stored specialty equipment in the back of the workshop overnight.	sticks	equipment	non-entailment
6039	a mechanic stored specialty equipment in the back of the workshop overnight.	a mechanic stored specialty pads in the back of the workshop overnight.	entailment		
6040	a mechanic stored specialty pads in the back of the workshop overnight.	a mechanic stored specialty equipment in the back of the workshop overnight.	pads	equipment	non-entailment
6041	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	entailment		
6042	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	coastline	landscape	non-entailment
6043	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	entailment		
6044	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	valley	landscape	non-entailment
6045	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	entailment		
6046	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	desert	landscape	non-entailment
6047	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	entailment		
6048	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	meadow	landscape	non-entailment
6049	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	entailment		
6050	an artist sketched the silhouette of a mountain at dusk.	an artist sketched the silhouette of a mountain at dusk.	forest	landscape	non-entailment
6051	they photographed the rural landscape during the golden hour each evening.	they photographed the rural coastline during the golden hour each evening.	entailment		
6052	they photographed the rural coastline during the golden hour each evening.	they photographed the rural landscape during the golden hour each evening.	coastline	landscape	non-entailment
6053	they photographed the rural landscape during the golden hour each evening.	they photographed the rural valley during the golden hour each evening.	entailment		
6054	they photographed the rural valley during the golden hour each evening.	they photographed the rural landscape during the golden hour each evening.	valley	landscape	non-entailment
6055	they photographed the rural landscape during the golden hour each evening.	they photographed the rural desert during the golden hour each evening.	entailment		
6056	they photographed the rural desert during the golden hour each evening.	they photographed the rural landscape during the golden hour each evening.	desert	landscape	non-entailment
6057	they photographed the rural landscape during the golden hour each evening.	they photographed the rural meadow during the golden hour each evening.	entailment		
6058	they photographed the rural meadow during the golden hour each evening.	they photographed the rural landscape during the golden hour each evening.	meadow	landscape	non-entailment
6059	they photographed the rural landscape during the golden hour each evening.	they photographed the rural forest during the golden hour each evening.	entailment		
6060	they photographed the rural forest during the golden hour each evening.	they photographed the rural landscape during the golden hour each evening.	forest	landscape	non-entailment
6061	a rolling landscape of fields and hedgerows stretched to the horizon.	a rolling coastline of fields and hedgerows stretched to the horizon.	entailment		
6062	a rolling coastline of fields and hedgerows stretched to the horizon.	a rolling landscape of fields and hedgerows stretched to the horizon.	coastline	landscape	non-entailment
6063	a rolling landscape of fields and hedgerows stretched to the horizon.	a rolling valley of fields and hedgerows stretched to the horizon.	entailment		
6064	a rolling valley of fields and hedgerows stretched to the horizon.	a rolling landscape of fields and hedgerows stretched to the horizon.	valley	landscape	non-entailment
6065	a rolling landscape of fields and hedgerows stretched to the horizon.	a rolling desert of fields and hedgerows stretched to the horizon.	entailment		
6066	a rolling desert of fields and hedgerows stretched to the horizon.	a rolling landscape of fields and hedgerows stretched to the horizon.	desert	landscape	non-entailment
6067	a rolling landscape of fields and hedgerows stretched to the horizon.	a rolling meadow of fields and hedgerows stretched to the horizon.	entailment		
6068	a rolling meadow of fields and hedgerows stretched to the horizon.	a rolling landscape of fields and hedgerows stretched to the horizon.	meadow	landscape	non-entailment
6069	a rolling landscape of fields and hedgerows stretched to the horizon.	a rolling forest of fields and hedgerows stretched to the horizon.	entailment		
6070	a rolling forest of fields and hedgerows stretched to the horizon.	a rolling landscape of fields and hedgerows stretched to the horizon.	forest	landscape	non-entailment
6071	conservationists worked to protect the fragile landscape from development.	conservationists worked to protect the fragile coastline from development.	entailment		
6072	conservationists worked to protect the fragile coastline from development.	conservationists worked to protect the fragile landscape from development.	coastline	landscape	non-entailment
6073	conservationists worked to protect the fragile landscape from development.	conservationists worked to protect the fragile valley from development.	entailment		
6074	conservationists worked to protect the fragile valley from development.	conservationists worked to protect the fragile landscape from development.	valley	landscape	non-entailment
6075	conservationists worked to protect the fragile landscape from development.	conservationists worked to protect the fragile desert from development.	entailment		
6076	conservationists worked to protect the fragile desert from development.	conservationists worked to protect the fragile landscape from development.	desert	landscape	non-entailment
6077	conservationists worked to protect the fragile landscape from development.	conservationists worked to protect the fragile meadow from development.	entailment		
6078	conservationists worked to protect the fragile meadow from development.	conservationists worked to protect the fragile landscape from development.	meadow	landscape	non-entailment
6079	conservationists worked to protect the fragile landscape from development.	conservationists worked to protect the fragile forest from development.	entailment		
6080	conservationists worked to protect the fragile forest from development.	conservationists worked to protect the fragile landscape from development.	forest	landscape	non-entailment
