textid	text	pair	weak	strong	label
3235	an athlete is missing a table.	an athlete is missing a dining table.	entailment		
3236	an athlete is missing a dining table.	an athlete is missing a table.	dining table	table	non-entailment
3237	an athlete is missing a table.	an athlete is missing a coffee table.	entailment		
3238	an athlete is missing a coffee table.	an athlete is missing a table.	coffee table	table	non-entailment
3239	an athlete is missing a table.	an athlete is missing a side table.	entailment		
3240	an athlete is missing a side table.	an athlete is missing a table.	side table	table	non-entailment
3241	there is a man not wearing a desk.	there is a man not wearing a writing desk.	entailment		
3242	there is a man not wearing a writing desk.	there is a man not wearing a desk.	writing desk	desk	non-entailment
3243	there is a man not wearing a desk.	there is a man not wearing a standing desk.	entailment		
3244	there is a man not wearing a standing desk.	there is a man not wearing a desk.	standing desk	desk	non-entailment
3245	there is a man not wearing a desk.	there is a man not wearing a computer desk.	entailment		
3246	there is a man not wearing a computer desk.	there is a man not wearing a desk.	computer desk	desk	non-entailment
3247	a woman is not holding a desk.	a woman is not holding a writing desk.	entailment		
3248	a woman is not holding a writing desk.	a woman is not holding a desk.	writing desk	desk	non-entailment
3249	a woman is not holding a desk.	a woman is not holding a standing desk.	entailment		
3250	a woman is not holding a standing desk.	a woman is not holding a desk.	standing desk	desk	non-entailment
3251	a woman is not holding a desk.	a woman is not holding a computer desk.	entailment		
3252	a woman is not holding a computer desk.	a woman is not holding a desk.	computer desk	desk	non-entailment
3253	a child does not have a desk.	a child does not have a writing desk.	entailment		
3254	a child does not have a writing desk.	a child does not have a desk.	writing desk	desk	non-entailment
3255	a child does not have a desk.	a child does not have a standing desk.	entailment		
3256	a child does not have a standing desk.	a child does not have a desk.	standing desk	desk	non-entailment
3257	a child does not have a desk.	a child does not have a computer desk.	entailment		
3258	a child does not have a computer desk.	a child does not have a desk.	computer desk	desk	non-entailment
3259	a student did not bring a desk.	a student did not bring a writing desk.	entailment		
3260	a student did not bring a writing desk.	a student did not bring a desk.	writing desk	desk	non-entailment
3261	a student did not bring a desk.	a student did not bring a standing desk.	entailment		
3262	a student did not bring a standing desk.	a student did not bring a desk.	standing desk	desk	non-entailment
3263	a student did not bring a desk.	a student did not bring a computer desk.	entailment		
3264	a student did not bring a computer desk.	a student did not bring a desk.	computer desk	desk	non-entailment
3265	a worker is without a desk.	a worker is without a writing desk.	entailment		
3266	a worker is without a writing desk.	a worker is without a desk.	writing desk	desk	non-entailment
3267	a worker is without a desk.	a worker is without a standing desk.	entailment		
3268	a worker is without a standing desk.	a worker is without a desk.	standing desk	desk	non-entailment
3269	a worker is without a desk.	a worker is without a computer desk.	entailment		
3270	a worker is without a computer desk.	a worker is without a desk.	computer desk	desk	non-entailment
3271	an athlete is missing a desk.	an athlete is missing a writing desk.	entailment		
3272	an athlete is missing a writing desk.	an athlete is missing a desk.	writing desk	desk	non-entailment
3273	an athlete is missing a desk.	an athlete is missing a standing desk.	entailment		
3274	an athlete is missing a standing desk.	an athlete is missing a desk.	standing desk	desk	non-entailment
3275	an athlete is missing a desk.	an athlete is missing a computer desk.	entailment		
3276	an athlete is missing a computer desk.	an athlete is missing a desk.	computer desk	desk	non-entailment
3277	there is a man not wearing a shelf.	there is a man not wearing a book shelf.	entailment		
3278	there is a man not wearing a book shelf.	there is a man not wearing a shelf.	book shelf	shelf	non-entailment
3279	there is a man not wearing a shelf.	there is a man not wearing a floating shelf.	entailment		
3280	there is a man not wearing a floating shelf.	there is a man not wearing a shelf.	floating shelf	shelf	non-entailment
3281	there is a man not wearing a shelf.	there is a man not wearing a corner shelf.	entailment		
3282	there is a man not wearing a corner shelf.	there is a man not wearing a shelf.	corner shelf	shelf	non-entailment
3283	a woman is not holding a shelf.	a woman is not holding a book shelf.	entailment		
3284	a woman is not holding a book shelf.	a woman is not holding a shelf.	book shelf	shelf	non-entailment
3285	a woman is not holding a shelf.	a woman is not holding a floating shelf.	entailment		
3286	a woman is not holding a floating shelf.	a woman is not holding a shelf.	floating shelf	shelf	non-entailment
3287	a woman is not holding a shelf.	a woman is not holding a corner shelf.	entailment		
3288	a woman is not holding a corner shelf.	a woman is not holding a shelf.	corner shelf	shelf	non-entailment
3289	a child does not have a shelf.	a child does not have a book shelf.	entailment		
3290	a child does not have a book shelf.	a child does not have a shelf.	book shelf	shelf	non-entailment
3291	a child does not have a shelf.	a child does not have a floating shelf.	entailment		
3292	a child does not have a floating shelf.	a child does not have a shelf.	floating shelf	shelf	non-entailment
3293	a child does not have a shelf.	a child does not have a corner shelf.	entailment		
3294	a child does not have a corner shelf.	a child does not have a shelf.	corner shelf	shelf	non-entailment
3295	a student did not bring a shelf.	a student did not bring a book shelf.	entailment		
3296	a student did not bring a book shelf.	a student did not bring a shelf.	book shelf	shelf	non-entailment
3297	a student did not bring a shelf.	a student did not bring a floating shelf.	entailment		
3298	a student did not bring a floating shelf.	a student did not bring a shelf.	floating shelf	shelf	non-entailment
3299	a student did not bring a shelf.	a student did not bring a corner shelf.	entailment		
3300	a student did not bring a corner shelf.	a student did not bring a shelf.	corner shelf	shelf	non-entailment
3301	a worker is without a shelf.	a worker is without a book shelf.	entailment		
3302	a worker is without a book shelf.	a worker is without a shelf.	book shelf	shelf	non-entailment
3303	a worker is without a shelf.	a worker is without a floating shelf.	entailment		
3304	a worker is without a floating shelf.	a worker is without a shelf.	floating shelf	shelf	non-entailment
3305	a worker is without a shelf.	a worker is without a corner shelf.	entailment		
3306	a worker is without a corner shelf.	a worker is without a shelf.	corner shelf	shelf	non-entailment
3307	an athlete is missing a shelf.	an athlete is missing a book shelf.	entailment		
3308	an athlete is missing a book shelf.	an athlete is missing a shelf.	book shelf	shelf	non-entailment
3309	an athlete is missing a shelf.	an athlete is missing a floating shelf.	entailment		
3310	an athlete is missing a floating shelf.	an athlete is missing a shelf.	floating shelf	shelf	non-entailment
3311	an athlete is missing a shelf.	an athlete is missing a corner shelf.	entailment		
3312	an athlete is missing a corner shelf.	an athlete is missing a shelf.	corner shelf	shelf	non-entailment
3313	there is a man not wearing a stool.	there is a man not wearing a bar stool.	entailment		
3314	there is a man not wearing a bar stool.	there is a man not wearing a stool.	bar stool	stool	non-entailment
3315	there is a man not wearing a stool.	there is a man not wearing a step stool.	entailment		
3316	there is a man not wearing a step stool.	there is a man not wearing a stool.	step stool	stool	non-entailment
3317	there is a man not wearing a stool.	there is a man not wearing a piano stool.	entailment		
3318	there is a man not wearing a piano stool.	there is a man not wearing a stool.	piano stool	stool	non-entailment
3319	a woman is not holding a stool.	a woman is not holding a bar stool.	entailment		
3320	a woman is not holding a bar stool.	a woman is not holding a stool.	bar stool	stool	non-entailment
3321	a woman is not holding a stool.	a woman is not holding a step stool.	entailment		
3322	a woman is not holding a step stool.	a woman is not holding a stool.	step stool	stool	non-entailment
3323	a woman is not holding a stool.	a woman is not holding a piano stool.	entailment		
3324	a woman is not holding a piano stool.	a woman is not holding a stool.	piano stool	stool	non-entailment
3325	a child does not have a stool.	a child does not have a bar stool.	entailment		
3326	a child does not have a bar stool.	a child does not have a stool.	bar stool	stool	non-entailment
3327	a child does not have a stool.	a child does not have a step stool.	entailment		
3328	a child does not have a step stool.	a child does not have a stool.	step stool	stool	non-entailment
3329	a child does not have a stool.	a child does not have a piano stool.	entailment		
3330	a child does not have a piano stool.	a child does not have a stool.	piano stool	stool	non-entailment
3331	a student did not bring a stool.	a student did not bring a bar stool.	entailment		
3332	a student did not bring a bar stool.	a student did not bring a stool.	bar stool	stool	non-entailment
3333	a student did not bring a stool.	a student did not bring a step stool.	entailment		
3334	a student did not bring a step stool.	a student did not bring a stool.	step stool	stool	non-entailment
3335	a student did not bring a stool.	a student did not bring a piano stool.	entailment		
3336	a student did not bring a piano stool.	a student did not bring a stool.	piano stool	stool	non-entailment
3337	a worker is without a stool.	a worker is without a bar stool.	entailment		
3338	a worker is without a bar stool.	a worker is without a stool.	bar stool	stool	non-entailment
3339	a worker is without a stool.	a worker is without a step stool.	entailment		
3340	a worker is without a step stool.	a worker is without a stool.	step stool	stool	non-entailment
3341	a worker is without a stool.	a worker is without a piano stool.	entailment		
3342	a worker is without a piano stool.	a worker is without a stool.	piano stool	stool	non-entailment
3343	an athlete is missing a stool.	an athlete is missing a bar stool.	entailment		
3344	an athlete is missing a bar stool.	an athlete is missing a stool.	bar stool	stool	non-entailment
3345	an athlete is missing a stool.	an athlete is missing a step stool.	entailment		
3346	an athlete is missing a step stool.	an athlete is missing a stool.	step stool	stool	non-entailment
3347	an athlete is missing a stool.	an athlete is missing a piano stool.	entailment		
3348	an athlete is missing a piano stool.	an athlete is missing a stool.	piano stool	stool	non-entailment
3349	there is a man not wearing a cabinet.	there is a man not wearing a kitchen cabinet.	entailment		
3350	there is a man not wearing a kitchen cabinet.	there is a man not wearing a cabinet.	kitchen cabinet	cabinet	non-entailment
3351	there is a man not wearing a cabinet.	there is a man not wearing a medicine cabinet.	entailment		
3352	there is a man not wearing a medicine cabinet.	there is a man not wearing a cabinet.	medicine cabinet	cabinet	non-entailment
3353	there is a man not wearing a cabinet.	there is a man not wearing a filing cabinet.	entailment		
3354	there is a man not wearing a filing cabinet.	there is a man not wearing a cabinet.	filing cabinet	cabinet	non-entailment
3355	a woman is not holding a cabinet.	a woman is not holding a kitchen cabinet.	entailment		
3356	a woman is not holding a kitchen cabinet.	a woman is not holding a cabinet.	kitchen cabinet	cabinet	non-entailment
3357	a woman is not holding a cabinet.	a woman is not holding a medicine cabinet.	entailment		
3358	a woman is not holding a medicine cabinet.	a woman is not holding a cabinet.	medicine cabinet	cabinet	non-entailment
3359	a woman is not holding a cabinet.	a woman is not holding a filing cabinet.	entailment		
3360	a woman is not holding a filing cabinet.	a woman is not holding a cabinet.	filing cabinet	cabinet	non-entailment
3361	a child does not have a cabinet.	a child does not have a kitchen cabinet.	entailment		
3362	a child does not have a kitchen cabinet.	a child does not have a cabinet.	kitchen cabinet	cabinet	non-entailment
3363	a child does not have a cabinet.	a child does not have a medicine cabinet.	entailment		
3364	a child does not have a medicine cabinet.	a child does not have a cabinet.	medicine cabinet	cabinet	non-entailment
3365	a child does not have a cabinet.	a child does not have a filing cabinet.	entailment		
3366	a child does not have a filing cabinet.	a child does not have a cabinet.	filing cabinet	cabinet	non-entailment
3367	a student did not bring a cabinet.	a student did not bring a kitchen cabinet.	entailment		
3368	a student did not bring a kitchen cabinet.	a student did not bring a cabinet.	kitchen cabinet	cabinet	non-entailment
3369	a student did not bring a cabinet.	a student did not bring a medicine cabinet.	entailment		
3370	a student did not bring a medicine cabinet.	a student did not bring a cabinet.	medicine cabinet	cabinet	non-entailment
3371	a student did not bring a cabinet.	a student did not bring a filing cabinet.	entailment		
3372	a student did not bring a filing cabinet.	a student did not bring a cabinet.	filing cabinet	cabinet	non-entailment
3373	a worker is without a cabinet.	a worker is without a kitchen cabinet.	entailment		
3374	a worker is without a kitchen cabinet.	a worker is without a cabinet.	kitchen cabinet	cabinet	non-entailment
3375	a worker is without a cabinet.	a worker is without a medicine cabinet.	entailment		
3376	a worker is without a medicine cabinet.	a worker is without a cabinet.	medicine cabinet	cabinet	non-entailment
3377	a worker is without a cabinet.	a worker is without a filing cabinet.	entailment		
3378	a worker is without a filing cabinet.	a worker is without a cabinet.	filing cabinet	cabinet	non-entailment
3379	an athlete is missing a cabinet.	an athlete is missing a kitchen cabinet.	entailment		
3380	an athlete is missing a kitchen cabinet.	an athlete is missing a cabinet.	kitchen cabinet	cabinet	non-entailment
3381	an athlete is missing a cabinet.	an athlete is missing a medicine cabinet.	entailment		
3382	an athlete is missing a medicine cabinet.	an athlete is missing a cabinet.	medicine cabinet	cabinet	non-entailment
3383	an athlete is missing a cabinet.	an athlete is missing a filing cabinet.	entailment		
3384	an athlete is missing a filing cabinet.	an athlete is missing a cabinet.	filing cabinet	cabinet	non-entailment
3385	there is a man not wearing a hammer.	there is a man not wearing a claw hammer.	entailment		
3386	there is a man not wearing a claw hammer.	there is a man not wearing a hammer.	claw hammer	hammer	non-entailment
3387	there is a man not wearing a hammer.	there is a man not wearing a sledgehammer.	entailment		
3388	there is a man not wearing a sledgehammer.	there is a man not wearing a hammer.	sledgehammer	hammer	non-entailment
3389	there is a man not wearing a hammer.	there is a man not wearing a ball-peen hammer.	entailment		
3390	there is a man not wearing a ball-peen hammer.	there is a man not wearing a hammer.	ball-peen hammer	hammer	non-entailment
3391	a woman is not holding a hammer.	a woman is not holding a claw hammer.	entailment		
3392	a woman is not holding a claw hammer.	a woman is not holding a hammer.	claw hammer	hammer	non-entailment
3393	a woman is not holding a hammer.	a woman is not holding a sledgehammer.	entailment		
3394	a woman is not holding a sledgehammer.	a woman is not holding a hammer.	sledgehammer	hammer	non-entailment
3395	a woman is not holding a hammer.	a woman is not holding a ball-peen hammer.	entailment		
3396	a woman is not holding a ball-peen hammer.	a woman is not holding a hammer.	ball-peen hammer	hammer	non-entailment
3397	a child does not have a hammer.	a child does not have a claw hammer.	entailment		
3398	a child does not have a claw hammer.	a child does not have a hammer.	claw hammer	hammer	non-entailment
3399	a child does not have a hammer.	a child does not have a sledgehammer.	entailment		
3400	a child does not have a sledgehammer.	a child does not have a hammer.	sledgehammer	hammer	non-entailment
3401	a child does not have a hammer.	a child does not have a ball-peen hammer.	entailment		
3402	a child does not have a ball-peen hammer.	a child does not have a hammer.	ball-peen hammer	hammer	non-entailment
3403	a student did not bring a hammer.	a student did not bring a claw hammer.	entailment		
3404	a student did not bring a claw hammer.	a student did not bring a hammer.	claw hammer	hammer	non-entailment
3405	a student did not bring a hammer.	a student did not bring a sledgehammer.	entailment		
3406	a student did not bring a sledgehammer.	a student did not bring a hammer.	sledgehammer	hammer	non-entailment
3407	a student did not bring a hammer.	a student did not bring a ball-peen hammer.	entailment		
3408	a student did not bring a ball-peen hammer.	a student did not bring a hammer.	ball-peen hammer	hammer	non-entailment
3409	a worker is without a hammer.	a worker is without a claw hammer.	entailment		
3410	a worker is without a claw hammer.	a worker is without a hammer.	claw hammer	hammer	non-entailment
3411	a worker is without a hammer.	a worker is without a sledgehammer.	entailment		
3412	a worker is without a sledgehammer.	a worker is without a hammer.	sledgehammer	hammer	non-entailment
3413	a worker is without a hammer.	a worker is without a ball-peen hammer.	entailment		
3414	a worker is without a ball-peen hammer.	a worker is without a hammer.	ball-peen hammer	hammer	non-entailment
3415	an athlete is missing a hammer.	an athlete is missing a claw hammer.	entailment		
3416	an athlete is missing a claw hammer.	an athlete is missing a hammer.	claw hammer	hammer	non-entailment
3417	an athlete is missing a hammer.	an athlete is missing a sledgehammer.	entailment		
3418	an athlete is missing a sledgehammer.	an athlete is missing a hammer.	sledgehammer	hammer	non-entailment
3419	an athlete is missing a hammer.	an athlete is missing a ball-peen hammer.	entailment		
3420	an athlete is missing a ball-peen hammer.	an athlete is missing a hammer.	ball-peen hammer	hammer	non-entailment
3421	there is a man not wearing a screwdriver.	there is a man not wearing a flathead screwdriver.	entailment		
3422	there is a man not wearing a flathead screwdriver.	there is a man not wearing a screwdriver.	flathead screwdriver	screwdriver	non-entailment
3423	there is a man not wearing a screwdriver.	there is a man not wearing a Phillips screwdriver.	entailment		
3424	there is a man not wearing a Phillips screwdriver.	there is a man not wearing a screwdriver.	Phillips screwdriver	screwdriver	non-entailment
3425	there is a man not wearing a screwdriver.	there is a man not wearing a torx screwdriver.	entailment		
3426	there is a man not wearing a torx screwdriver.	there is a man not wearing a screwdriver.	torx screwdriver	screwdriver	non-entailment
3427	a woman is not holding a screwdriver.	a woman is not holding a flathead screwdriver.	entailment		
3428	a woman is not holding a flathead screwdriver.	a woman is not holding a screwdriver.	flathead screwdriver	screwdriver	non-entailment
3429	a woman is not holding a screwdriver.	a woman is not holding a Phillips screwdriver.	entailment		
3430	a woman is not holding a Phillips screwdriver.	a woman is not holding a screwdriver.	Phillips screwdriver	screwdriver	non-entailment
3431	a woman is not holding a screwdriver.	a woman is not holding a torx screwdriver.	entailment		
3432	a woman is not holding a torx screwdriver.	a woman is not holding a screwdriver.	torx screwdriver	screwdriver	non-entailment
3433	a child does not have a screwdriver.	a child does not have a flathead screwdriver.	entailment		
3434	a child does not have a flathead screwdriver.	a child does not have a screwdriver.	flathead screwdriver	screwdriver	non-entailment
3435	a child does not have a screwdriver.	a child does not have a Phillips screwdriver.	entailment		
3436	a child does not have a Phillips screwdriver.	a child does not have a screwdriver.	Phillips screwdriver	screwdriver	non-entailment
3437	a child does not have a screwdriver.	a child does not have a torx screwdriver.	entailment		
3438	a child does not have a torx screwdriver.	a child does not have a screwdriver.	torx screwdriver	screwdriver	non-entailment
3439	a student did not bring a screwdriver.	a student did not bring a flathead screwdriver.	entailment		
3440	a student did not bring a flathead screwdriver.	a student did not bring a screwdriver.	flathead screwdriver	screwdriver	non-entailment
3441	a student did not bring a screwdriver.	a student did not bring a Phillips screwdriver.	entailment		
3442	a student did not bring a Phillips screwdriver.	a student did not bring a screwdriver.	Phillips screwdriver	screwdriver	non-entailment
3443	a student did not bring a screwdriver.	a student did not bring a torx screwdriver.	entailment		
3444	a student did not bring a torx screwdriver.	a student did not bring a screwdriver.	torx screwdriver	screwdriver	non-entailment
3445	a worker is without a screwdriver.	a worker is without a flathead screwdriver.	entailment		
3446	a worker is without a flathead screwdriver.	a worker is without a screwdriver.	flathead screwdriver	screwdriver	non-entailment
3447	a worker is without a screwdriver.	a worker is without a Phillips screwdriver.	entailment		
3448	a worker is without a Phillips screwdriver.	a worker is without a screwdriver.	Phillips screwdriver	screwdriver	non-entailment
3449	a worker is without a screwdriver.	a worker is without a torx screwdriver.	entailment		
3450	a worker is without a torx screwdriver.	a worker is without a screwdriver.	torx screwdriver	screwdriver	non-entailment
3451	an athlete is missing a screwdriver.	an athlete is missing a flathead screwdriver.	entailment		
3452	an athlete is missing a flathead screwdriver.	an athlete is missing a screwdriver.	flathead screwdriver	screwdriver	non-entailment
3453	an athlete is missing a screwdriver.	an athlete is missing a Phillips screwdriver.	entailment		
3454	an athlete is missing a Phillips screwdriver.	an athlete is missing a screwdriver.	Phillips screwdriver	screwdriver	non-entailment
3455	an athlete is missing a screwdriver.	an athlete is missing a torx screwdriver.	entailment		
3456	an athlete is missing a torx screwdriver.	an athlete is missing a screwdriver.	torx screwdriver	screwdriver	non-entailment
3457	there is a man not wearing a wrench.	there is a man not wearing a adjustable wrench.	entailment		
3458	there is a man not wearing a adjustable wrench.	there is a man not wearing a wrench.	adjustable wrench	wrench	non-entailment
3459	there is a man not wearing a wrench.	there is a man not wearing a pipe wrench.	entailment		
3460	there is a man not wearing a pipe wrench.	there is a man not wearing a wrench.	pipe wrench	wrench	non-entailment
3461	there is a man not wearing a wrench.	there is a man not wearing a torque wrench.	entailment		
3462	there is a man not wearing a torque wrench.	there is a man not wearing a wrench.	torque wrench	wrench	non-entailment
3463	a woman is not holding a wrench.	a woman is not holding a adjustable wrench.	entailment		
3464	a woman is not holding a adjustable wrench.	a woman is not holding a wrench.	adjustable wrench	wrench	non-entailment
3465	a woman is not holding a wrench.	a woman is not holding a pipe wrench.	entailment		
3466	a woman is not holding a pipe wrench.	a woman is not holding a wrench.	pipe wrench	wrench	non-entailment
3467	a woman is not holding a wrench.	a woman is not holding a torque wrench.	entailment		
3468	a woman is not holding a torque wrench.	a woman is not holding a wrench.	torque wrench	wrench	non-entailment
3469	a child does not have a wrench.	a child does not have a adjustable wrench.	entailment		
3470	a child does not have a adjustable wrench.	a child does not have a wrench.	adjustable wrench	wrench	non-entailment
3471	a child does not have a wrench.	a child does not have a pipe wrench.	entailment		
3472	a child does not have a pipe wrench.	a child does not have a wrench.	pipe wrench	wrench	non-entailment
3473	a child does not have a wrench.	a child does not have a torque wrench.	entailment		
3474	a child does not have a torque wrench.	a child does not have a wrench.	torque wrench	wrench	non-entailment
3475	a student did not bring a wrench.	a student did not bring a adjustable wrench.	entailment		
3476	a student did not bring a adjustable wrench.	a student did not bring a wrench.	adjustable wrench	wrench	non-entailment
3477	a student did not bring a wrench.	a student did not bring a pipe wrench.	entailment		
3478	a student did not bring a pipe wrench.	a student did not bring a wrench.	pipe wrench	wrench	non-entailment
3479	a student did not bring a wrench.	a student did not bring a torque wrench.	entailment		
3480	a student did not bring a torque wrench.	a student did not bring a wrench.	torque wrench	wrench	non-entailment
3481	a worker is without a wrench.	a worker is without a adjustable wrench.	entailment		
3482	a worker is without a adjustable wrench.	a worker is without a wrench.	adjustable wrench	wrench	non-entailment
3483	a worker is without a wrench.	a worker is without a pipe wrench.	entailment		
3484	a worker is without a pipe wrench.	a worker is without a wrench.	pipe wrench	wrench	non-entailment
3485	a worker is without a wrench.	a worker is without a torque wrench.	entailment		
3486	a worker is without a torque wrench.	a worker is without a wrench.	torque wrench	wrench	non-entailment
3487	an athlete is missing a wrench.	an athlete is missing a adjustable wrench.	entailment		
3488	an athlete is missing a adjustable wrench.	an athlete is missing a wrench.	adjustable wrench	wrench	non-entailment
3489	an athlete is missing a wrench.	an athlete is missing a pipe wrench.	entailment		
3490	an athlete is missing a pipe wrench.	an athlete is missing a wrench.	pipe wrench	wrench	non-entailment
3491	an athlete is missing a wrench.	an athlete is missing a torque wrench.	entailment		
3492	an athlete is missing a torque wrench.	an athlete is missing a wrench.	torque wrench	wrench	non-entailment
3493	there is a man not wearing a drill.	there is a man not wearing a cordless drill.	entailment		
3494	there is a man not wearing a cordless drill.	there is a man not wearing a drill.	cordless drill	drill	non-entailment
3495	there is a man not wearing a drill.	there is a man not wearing a hammer drill.	entailment		
3496	there is a man not wearing a hammer drill.	there is a man not wearing a drill.	hammer drill	drill	non-entailment
3497	there is a man not wearing a drill.	there is a man not wearing a drill press.	entailment		
3498	there is a man not wearing a drill press.	there is a man not wearing a drill.	drill press	drill	non-entailment
3499	a woman is not holding a drill.	a woman is not holding a cordless drill.	entailment		
3500	a woman is not holding a cordless drill.	a woman is not holding a drill.	cordless drill	drill	non-entailment
3501	a woman is not holding a drill.	a woman is not holding a hammer drill.	entailment		
3502	a woman is not holding a hammer drill.	a woman is not holding a drill.	hammer drill	drill	non-entailment
3503	a woman is not holding a drill.	a woman is not holding a drill press.	entailment		
3504	a woman is not holding a drill press.	a woman is not holding a drill.	drill press	drill	non-entailment
3505	a child does not have a drill.	a child does not have a cordless drill.	entailment		
3506	a child does not have a cordless drill.	a child does not have a drill.	cordless drill	drill	non-entailment
3507	a child does not have a drill.	a child does not have a hammer drill.	entailment		
3508	a child does not have a hammer drill.	a child does not have a drill.	hammer drill	drill	non-entailment
3509	a child does not have a drill.	a child does not have a drill press.	entailment		
3510	a child does not have a drill press.	a child does not have a drill.	drill press	drill	non-entailment
3511	a student did not bring a drill.	a student did not bring a cordless drill.	entailment		
3512	a student did not bring a cordless drill.	a student did not bring a drill.	cordless drill	drill	non-entailment
3513	a student did not bring a drill.	a student did not bring a hammer drill.	entailment		
3514	a student did not bring a hammer drill.	a student did not bring a drill.	hammer drill	drill	non-entailment
3515	a student did not bring a drill.	a student did not bring a drill press.	entailment		
3516	a student did not bring a drill press.	a student did not bring a drill.	drill press	drill	non-entailment
3517	a worker is without a drill.	a worker is without a cordless drill.	entailment		
3518	a worker is without a cordless drill.	a worker is without a drill.	cordless drill	drill	non-entailment
3519	a worker is without a drill.	a worker is without a hammer drill.	entailment		
3520	a worker is without a hammer drill.	a worker is without a drill.	hammer drill	drill	non-entailment
3521	a worker is without a drill.	a worker is without a drill press.	entailment		
3522	a worker is without a drill press.	a worker is without a drill.	drill press	drill	non-entailment
3523	an athlete is missing a drill.	an athlete is missing a cordless drill.	entailment		
3524	an athlete is missing a cordless drill.	an athlete is missing a drill.	cordless drill	drill	non-entailment
3525	an athlete is missing a drill.	an athlete is missing a hammer drill.	entailment		
3526	an athlete is missing a hammer drill.	an athlete is missing a drill.	hammer drill	drill	non-entailment
3527	an athlete is missing a drill.	an athlete is missing a drill press.	entailment		
3528	an athlete is missing a drill press.	an athlete is missing a drill.	drill press	drill	non-entailment
3529	there is a man not wearing a saw.	there is a man not wearing a hand saw.	entailment		
3530	there is a man not wearing a hand saw.	there is a man not wearing a saw.	hand saw	saw	non-entailment
3531	there is a man not wearing a saw.	there is a man not wearing a circular saw.	entailment		
3532	there is a man not wearing a circular saw.	there is a man not wearing a saw.	circular saw	saw	non-entailment
3533	there is a man not wearing a saw.	there is a man not wearing a jigsaw.	entailment		
3534	there is a man not wearing a jigsaw.	there is a man not wearing a saw.	jigsaw	saw	non-entailment
3535	a woman is not holding a saw.	a woman is not holding a hand saw.	entailment		
3536	a woman is not holding a hand saw.	a woman is not holding a saw.	hand saw	saw	non-entailment
3537	a woman is not holding a saw.	a woman is not holding a circular saw.	entailment		
3538	a woman is not holding a circular saw.	a woman is not holding a saw.	circular saw	saw	non-entailment
3539	a woman is not holding a saw.	a woman is not holding a jigsaw.	entailment		
3540	a woman is not holding a jigsaw.	a woman is not holding a saw.	jigsaw	saw	non-entailment
3541	a child does not have a saw.	a child does not have a hand saw.	entailment		
3542	a child does not have a hand saw.	a child does not have a saw.	hand saw	saw	non-entailment
3543	a child does not have a saw.	a child does not have a circular saw.	entailment		
3544	a child does not have a circular saw.	a child does not have a saw.	circular saw	saw	non-entailment
3545	a child does not have a saw.	a child does not have a jigsaw.	entailment		
3546	a child does not have a jigsaw.	a child does not have a saw.	jigsaw	saw	non-entailment
3547	a student did not bring a saw.	a student did not bring a hand saw.	entailment		
3548	a student did not bring a hand saw.	a student did not bring a saw.	hand saw	saw	non-entailment
3549	a student did not bring a saw.	a student did not bring a circular saw.	entailment		
3550	a student did not bring a circular saw.	a student did not bring a saw.	circular saw	saw	non-entailment
3551	a student did not bring a saw.	a student did not bring a jigsaw.	entailment		
3552	a student did not bring a jigsaw.	a student did not bring a saw.	jigsaw	saw	non-entailment
3553	a worker is without a saw.	a worker is without a hand saw.	entailment		
3554	a worker is without a hand saw.	a worker is without a saw.	hand saw	saw	non-entailment
3555	a worker is without a saw.	a worker is without a circular saw.	entailment		
3556	a worker is without a circular saw.	a worker is without a saw.	circular saw	saw	non-entailment
3557	a worker is without a saw.	a worker is without a jigsaw.	entailment		
3558	a worker is without a jigsaw.	a worker is without a saw.	jigsaw	saw	non-entailment
3559	an athlete is missing a saw.	an athlete is missing a hand saw.	entailment		
3560	an athlete is missing a hand saw.	an athlete is missing a saw.	hand saw	saw	non-entailment
3561	an athlete is missing a saw.	an athlete is missing a circular saw.	entailment		
3562	an athlete is missing a circular saw.	an athlete is missing a saw.	circular saw	saw	non-entailment
3563	an athlete is missing a saw.	an athlete is missing a jigsaw.	entailment		
3564	an athlete is missing a jigsaw.	an athlete is missing a saw.	jigsaw	saw	non-entailment
3565	there is a man not wearing a pen.	there is a man not wearing a ballpoint pen.	entailment		
3566	there is a man not wearing a ballpoint pen.	there is a man not wearing a pen.	ballpoint pen	pen	non-entailment
3567	there is a man not wearing a pen.	there is a man not wearing a fountain pen.	entailment		
3568	there is a man not wearing a fountain pen.	there is a man not wearing a pen.	fountain pen	pen	non-entailment
3569	there is a man not wearing a pen.	there is a man not wearing a gel pen.	entailment		
3570	there is a man not wearing a gel pen.	there is a man not wearing a pen.	gel pen	pen	non-entailment
3571	a woman is not holding a pen.	a woman is not holding a ballpoint pen.	entailment		
3572	a woman is not holding a ballpoint pen.	a woman is not holding a pen.	ballpoint pen	pen	non-entailment
3573	a woman is not holding a pen.	a woman is not holding a fountain pen.	entailment		
3574	a woman is not holding a fountain pen.	a woman is not holding a pen.	fountain pen	pen	non-entailment
3575	a woman is not holding a pen.	a woman is not holding a gel pen.	entailment		
3576	a woman is not holding a gel pen.	a woman is not holding a pen.	gel pen	pen	non-entailment
3577	a child does not have a pen.	a child does not have a ballpoint pen.	entailment		
3578	a child does not have a ballpoint pen.	a child does not have a pen.	ballpoint pen	pen	non-entailment
3579	a child does not have a pen.	a child does not have a fountain pen.	entailment		
